_id,Date,Gender,Race,Age at Booking,Current Age
4887,2018-09-03,M,W,25,25
4888,2018-09-03,M,x,21,21
4889,2018-09-03,M,W,45,45
4890,2018-09-03,M,B,54,54
4891,2018-09-03,M,B,55,56
4892,2018-09-03,M,W,54,54
4893,2018-09-03,M,B,27,27
4894,2018-09-03,M,W,32,32
4895,2018-09-03,M,W,38,38
4896,2018-09-03,M,W,38,38
4897,2018-09-03,M,W,25,25
4898,2018-09-03,M,W,30,30
4899,2018-09-03,M,B,22,22
4900,2018-09-03,M,B,27,27
4901,2018-09-03,M,W,29,29
4902,2018-09-03,M,U,51,51
4903,2018-09-03,M,B,21,21
4904,2018-09-03,M,B,46,46
4905,2018-09-03,M,W,35,35
4906,2018-09-03,M,W,28,28
4907,2018-09-03,M,A,32,32
4908,2018-09-03,M,B,31,31
4909,2018-09-03,M,W,52,52
4910,2018-09-03,M,W,29,29
4911,2018-09-03,M,W,39,39
4912,2018-09-03,M,B,39,39
4913,2018-09-03,M,B,46,46
4914,2018-09-03,M,W,59,59
4915,2018-09-03,M,B,33,33
4916,2018-09-03,M,B,45,46
4917,2018-09-03,M,B,38,38
4918,2018-09-03,M,W,27,28
4919,2018-09-03,M,B,36,36
4920,2018-09-03,M,W,67,67
4921,2018-09-03,M,W,43,43
4922,2018-09-03,M,W,30,30
4923,2018-09-03,M,W,32,32
4924,2018-09-03,M,W,48,48
4925,2018-09-03,M,B,20,20
4926,2018-09-03,M,W,30,30
4927,2018-09-03,M,W,34,34
4928,2018-09-03,M,B,45,45
4929,2018-09-03,M,B,27,27
4930,2018-09-03,M,W,33,33
4931,2018-09-03,M,B,26,26
4932,2018-09-03,M,W,44,44
4933,2018-09-03,M,B,34,34
4934,2018-09-03,M,B,41,42
4935,2018-09-03,M,B,23,24
4936,2018-09-03,M,W,41,42
4937,2018-09-03,M,W,30,31
4938,2018-09-03,M,B,28,28
4939,2018-09-03,M,B,26,27
4940,2018-09-03,M,B,33,33
4941,2018-09-03,M,W,26,27
4942,2018-09-03,M,B,35,36
4943,2018-09-03,M,W,52,53
4944,2018-09-03,M,W,52,53
4945,2018-09-03,M,B,36,37
4946,2018-09-03,M,W,21,22
4947,2018-09-03,M,W,35,36
4948,2018-09-03,M,B,37,37
4949,2018-09-03,M,B,22,22
4950,2018-09-03,M,B,23,23
4951,2018-09-03,M,W,23,23
4952,2018-09-03,M,W,26,27
4953,2018-09-03,M,B,48,48
4954,2018-09-03,M,W,23,24
4955,2018-09-03,M,W,21,22
4956,2018-09-03,M,W,23,24
4957,2018-09-03,M,B,38,39
4958,2018-09-03,M,B,61,62
4959,2018-09-03,M,B,40,40
4960,2018-09-03,M,B,37,38
4961,2018-09-03,M,W,24,24
4962,2018-09-03,M,W,40,40
4963,2018-09-03,M,B,49,50
4964,2018-09-03,M,W,41,41
4965,2018-09-03,M,W,47,48
4966,2018-09-03,M,W,19,19
4967,2018-09-03,M,W,32,32
4968,2018-09-03,M,W,25,25
4969,2018-09-03,M,x,39,39
4970,2018-09-03,M,W,38,38
4971,2018-09-03,M,B,32,32
4972,2018-09-03,M,W,35,35
4973,2018-09-03,M,W,44,44
4974,2018-09-03,M,W,38,38
4975,2018-09-03,M,B,49,49
4976,2018-09-03,M,,53,53
4977,2018-09-03,M,W,28,28
4978,2018-09-03,M,B,26,26
4979,2018-09-03,M,W,37,37
4980,2018-09-03,M,B,32,32
4981,2018-09-03,M,B,19,19
4982,2018-09-03,M,U,28,28
4983,2018-09-03,M,W,36,36
4984,2018-09-03,M,B,26,26
4985,2018-09-03,M,W,49,49
4986,2018-09-03,M,W,31,31
4987,2018-09-03,M,W,39,39
4988,2018-09-03,M,B,58,58
4989,2018-09-03,M,W,22,22
4990,2018-09-03,M,W,40,40
4991,2018-09-03,M,W,33,33
4992,2018-09-03,M,B,19,19
4993,2018-09-03,M,B,30,30
4994,2018-09-03,M,B,21,21
4995,2018-09-03,M,B,58,59
4996,2018-09-03,M,B,32,32
4997,2018-09-03,M,B,49,49
4998,2018-09-03,M,W,37,37
4999,2018-09-03,M,W,34,34
5000,2018-09-03,M,B,42,42
5001,2018-09-03,M,W,22,22
5002,2018-09-03,M,B,57,57
5003,2018-09-03,M,B,33,33
5004,2018-09-03,M,H,28,28
5005,2018-09-03,M,W,30,30
5006,2018-09-03,M,B,29,29
5007,2018-09-03,M,W,52,52
5008,2018-09-03,M,W,33,33
5009,2018-09-03,M,B,25,25
5010,2018-09-03,M,W,38,38
5011,2018-09-03,M,W,26,26
5012,2018-09-03,M,W,22,22
5013,2018-09-03,M,W,23,23
5014,2018-09-03,M,B,28,28
5015,2018-09-03,M,B,58,58
5016,2018-09-03,M,B,47,47
5017,2018-09-03,M,B,43,43
5018,2018-09-03,M,B,36,38
5019,2018-09-03,M,B,49,50
5020,2018-09-03,M,W,17,18
5021,2018-09-03,M,W,37,38
5022,2018-09-03,M,W,30,31
5023,2018-09-03,M,B,22,22
5024,2018-09-03,M,B,40,41
5025,2018-09-03,M,B,35,35
5026,2018-09-03,M,B,35,36
5027,2018-09-03,M,B,53,54
5028,2018-09-03,M,B,23,24
5029,2018-09-03,M,B,34,35
5030,2018-09-03,M,B,29,30
5031,2018-09-03,M,B,27,28
5032,2018-09-03,M,B,38,39
5033,2018-09-03,M,B,62,63
5034,2018-09-03,M,B,40,41
5035,2018-09-03,M,B,26,26
5036,2018-09-03,M,B,17,18
5037,2018-09-03,M,B,23,23
5038,2018-09-03,M,B,48,49
5039,2018-09-03,M,W,41,42
5040,2018-09-03,M,W,44,44
5041,2018-09-03,M,W,43,43
5042,2018-09-03,M,B,23,23
5043,2018-09-03,M,B,20,20
5044,2018-09-03,M,W,38,39
5045,2018-09-03,M,W,43,43
5046,2018-09-03,M,W,24,24
5047,2018-09-03,M,W,32,32
5048,2018-09-03,M,W,30,31
5049,2018-09-03,M,B,31,31
5050,2018-09-03,M,B,59,59
5051,2018-09-03,M,B,38,38
5052,2018-09-03,M,W,53,53
5053,2018-09-03,M,B,37,37
5054,2018-09-03,M,W,28,29
5055,2018-09-03,M,B,33,34
5056,2018-09-03,M,B,18,18
5057,2018-09-03,M,B,18,18
5058,2018-09-03,M,B,19,19
5059,2018-09-03,M,W,54,54
5060,2018-09-03,M,W,34,34
5061,2018-09-03,M,W,30,30
5062,2018-09-03,M,B,27,27
5063,2018-09-03,M,H,26,27
5064,2018-09-03,M,B,29,29
5065,2018-09-03,M,W,25,26
5066,2018-09-03,M,W,42,43
5067,2018-09-03,M,W,53,53
5068,2018-09-03,M,W,37,38
5069,2018-09-03,M,W,45,46
5070,2018-09-03,M,W,41,42
5071,2018-09-03,M,B,36,36
5072,2018-09-03,M,B,29,30
5073,2018-09-03,M,W,35,35
5074,2018-09-03,M,B,42,42
5075,2018-09-03,M,W,40,40
5076,2018-09-03,M,W,35,35
5077,2018-09-03,M,B,58,58
5078,2018-09-03,M,W,25,25
5079,2018-09-03,M,B,52,54
5080,2018-09-03,M,B,26,28
5081,2018-09-03,M,B,36,37
5082,2018-09-03,M,B,39,40
5083,2018-09-03,M,B,20,21
5084,2018-09-03,M,B,21,22
5085,2018-09-03,M,W,51,52
5086,2018-09-03,M,W,36,37
5087,2018-09-03,M,W,40,41
5088,2018-09-03,M,B,20,21
5089,2018-09-03,M,B,18,19
5090,2018-09-03,M,B,25,26
5091,2018-09-03,M,B,21,22
5092,2018-09-03,M,B,21,22
5093,2018-09-03,M,B,24,25
5094,2018-09-03,M,W,27,27
5095,2018-09-03,M,W,30,31
5096,2018-09-03,M,B,47,47
5097,2018-09-03,M,W,27,28
5098,2018-09-03,M,B,29,30
5099,2018-09-03,M,W,26,27
5100,2018-09-03,M,B,22,23
5101,2018-09-03,M,B,21,22
5102,2018-09-03,M,W,28,28
5103,2018-09-03,M,W,19,19
5104,2018-09-03,M,B,37,38
5105,2018-09-03,M,B,21,22
5106,2018-09-03,M,B,24,24
5107,2018-09-03,M,B,54,54
5108,2018-09-03,M,W,36,36
5109,2018-09-03,M,W,24,25
5110,2018-09-03,M,W,41,42
5111,2018-09-03,M,B,23,24
5112,2018-09-03,M,W,34,34
5113,2018-09-03,M,W,25,25
5114,2018-09-03,M,W,24,24
5115,2018-09-03,M,W,48,49
5116,2018-09-03,M,W,28,28
5117,2018-09-03,M,W,31,31
5118,2018-09-03,M,W,40,40
5119,2018-09-03,M,W,29,29
5120,2018-09-03,M,B,24,24
5121,2018-09-03,M,B,45,45
5122,2018-09-03,M,B,48,48
5123,2018-09-03,M,B,26,26
5124,2018-09-03,M,B,21,21
5125,2018-09-03,M,B,37,37
5126,2018-09-03,M,W,22,22
5127,2018-09-03,M,B,28,28
5128,2018-09-03,M,W,41,41
5129,2018-09-03,M,W,26,26
5130,2018-09-03,M,W,38,38
5131,2018-09-03,M,B,29,29
5132,2018-09-03,M,W,29,30
5133,2018-09-03,M,W,36,36
5134,2018-09-03,M,W,31,31
5135,2018-09-03,M,W,37,37
5136,2018-09-03,M,W,23,23
5137,2018-09-03,M,B,24,24
5138,2018-09-03,M,x,34,34
5139,2018-09-03,M,W,39,39
5140,2018-09-03,M,W,37,37
5141,2018-09-03,M,W,47,47
5142,2018-09-03,M,B,19,19
5143,2018-09-03,M,B,37,37
5144,2018-09-03,M,B,54,54
5145,2018-09-03,M,B,50,50
5146,2018-09-03,M,B,40,40
5147,2018-09-03,M,W,32,32
5148,2018-09-03,M,B,38,39
5149,2018-09-03,M,B,38,38
5150,2018-09-03,M,W,36,36
5151,2018-09-03,M,W,29,29
5152,2018-09-03,M,B,59,59
5153,2018-09-03,M,W,33,33
5154,2018-09-03,M,B,25,25
5155,2018-09-03,M,W,35,35
5156,2018-09-03,M,W,58,58
5157,2018-09-03,M,H,56,56
5158,2018-09-03,M,W,40,40
5159,2018-09-03,M,W,38,38
5160,2018-09-03,M,W,42,42
5161,2018-09-03,M,B,52,52
5162,2018-09-03,M,B,45,45
5163,2018-09-03,M,B,33,35
5164,2018-09-03,M,B,25,27
5165,2018-09-03,M,B,62,63
5166,2018-09-03,M,B,23,24
5167,2018-09-03,M,B,27,29
5168,2018-09-03,M,W,41,42
5169,2018-09-03,M,B,43,45
5170,2018-09-03,M,B,53,54
5171,2018-09-03,M,B,28,29
5172,2018-09-03,M,W,32,33
5173,2018-09-03,M,W,28,29
5174,2018-09-03,M,B,32,33
5175,2018-09-03,M,W,33,34
5176,2018-09-03,M,B,20,21
5177,2018-09-03,M,B,21,22
5178,2018-09-03,M,W,42,43
5179,2018-09-03,M,B,50,51
5180,2018-09-03,M,W,33,33
5181,2018-09-03,M,W,52,53
5182,2018-09-03,M,W,20,21
5183,2018-09-03,M,W,29,29
5184,2018-09-03,M,B,19,20
5185,2018-09-03,M,W,28,28
5186,2018-09-03,M,B,31,31
5187,2018-09-03,M,B,46,47
5188,2018-09-03,M,W,38,38
5189,2018-09-03,M,B,23,23
5190,2018-09-03,M,B,26,26
5191,2018-09-03,M,B,34,34
5192,2018-09-03,M,W,38,39
5193,2018-09-03,M,B,33,33
5194,2018-09-03,M,B,24,24
5195,2018-09-03,M,W,24,25
5196,2018-09-03,M,W,35,36
5197,2018-09-03,M,W,23,23
5198,2018-09-03,M,B,30,30
5199,2018-09-03,M,B,34,34
5200,2018-09-03,M,W,22,22
5201,2018-09-03,M,W,24,24
5202,2018-09-03,M,W,31,31
5203,2018-09-03,M,B,27,27
5204,2018-09-03,M,B,32,32
5205,2018-09-03,M,W,31,31
5206,2018-09-03,M,B,53,53
5207,2018-09-03,M,W,41,41
5208,2018-09-03,M,B,53,53
5209,2018-09-03,M,B,28,28
5210,2018-09-03,M,B,40,41
5211,2018-09-03,M,B,28,28
5212,2018-09-03,M,W,36,37
5213,2018-09-03,M,B,28,28
5214,2018-09-03,M,B,23,23
5215,2018-09-03,M,W,20,20
5216,2018-09-03,M,B,26,26
5217,2018-09-03,M,B,51,51
5218,2018-09-03,M,B,28,28
5219,2018-09-03,M,B,35,35
5220,2018-09-03,M,W,26,27
5221,2018-09-03,M,B,27,27
5222,2018-09-03,M,B,39,39
5223,2018-09-03,M,B,40,40
5224,2018-09-03,M,W,21,21
5225,2018-09-03,M,W,36,36
5226,2018-09-03,M,B,44,44
5227,2018-09-03,M,B,37,37
5228,2018-09-03,M,B,25,25
5229,2018-09-03,M,B,27,27
5230,2018-09-03,M,W,48,48
5231,2018-09-03,M,W,50,50
5232,2018-09-03,M,B,39,39
5233,2018-09-03,M,B,29,29
5234,2018-09-03,M,H,41,41
5235,2018-09-03,M,B,20,20
5236,2018-09-03,M,B,42,42
5237,2018-09-03,M,W,37,37
5238,2018-09-03,M,W,40,40
5239,2018-09-03,M,W,56,56
5240,2018-09-03,M,B,39,39
5241,2018-09-03,M,B,19,19
5242,2018-09-03,M,B,59,59
5243,2018-09-03,M,W,43,43
5244,2018-09-03,M,B,19,19
5245,2018-09-03,M,W,20,20
5246,2018-09-03,M,W,36,36
5247,2018-09-03,M,B,21,21
5248,2018-09-03,M,W,26,26
5249,2018-09-03,M,B,31,34
5250,2018-09-03,M,W,64,66
5251,2018-09-03,M,B,52,54
5252,2018-09-03,M,B,40,42
5253,2018-09-03,M,B,69,70
5254,2018-09-03,M,B,56,57
5255,2018-09-03,M,B,58,59
5256,2018-09-03,M,B,25,26
5257,2018-09-03,M,W,61,62
5258,2018-09-03,M,B,34,35
5259,2018-09-03,M,B,51,52
5260,2018-09-03,M,W,65,66
5261,2018-09-03,M,B,58,59
5262,2018-09-03,M,B,64,65
5263,2018-09-03,M,W,30,31
5264,2018-09-03,M,B,62,63
5265,2018-09-03,M,B,39,40
5266,2018-09-03,M,B,44,45
5267,2018-09-03,M,W,42,42
5268,2018-09-03,M,W,35,35
5269,2018-09-03,M,B,63,64
5270,2018-09-03,M,B,66,67
5271,2018-09-03,M,B,47,48
5272,2018-09-03,M,W,50,50
5273,2018-09-03,M,W,45,46
5274,2018-09-03,M,B,48,48
5275,2018-09-03,M,B,39,39
5276,2018-09-03,M,W,22,22
5277,2018-09-03,M,W,60,61
5278,2018-09-03,M,B,53,53
5279,2018-09-03,M,B,56,57
5280,2018-09-03,M,W,23,23
5281,2018-09-03,M,W,46,46
5282,2018-09-03,M,W,26,26
5283,2018-09-03,M,B,61,61
5284,2018-09-03,M,W,44,44
5285,2018-09-03,M,B,28,28
5286,2018-09-03,M,W,32,32
5287,2018-09-03,M,B,66,66
5288,2018-09-03,M,B,46,47
5289,2018-09-03,M,W,55,55
5290,2018-09-03,M,W,41,41
5291,2018-09-03,M,B,54,54
5292,2018-09-03,M,B,61,61
5293,2018-09-03,M,W,60,60
5294,2018-09-03,M,W,45,46
5295,2018-09-03,M,B,20,21
5296,2018-09-03,M,B,53,53
5297,2018-09-03,M,B,38,38
5298,2018-09-03,M,W,39,40
5299,2018-09-03,M,W,33,33
5300,2018-09-03,M,W,56,56
5301,2018-09-03,M,W,36,36
5302,2018-09-03,M,W,45,45
5303,2018-09-03,M,W,56,56
5304,2018-09-03,M,W,41,41
5305,2018-09-03,M,W,50,50
5306,2018-09-03,M,B,23,25
5307,2018-09-03,M,B,30,32
5308,2018-09-03,M,B,29,31
5309,2018-09-03,M,B,37,39
5310,2018-09-03,M,B,28,29
5311,2018-09-03,M,B,37,39
5312,2018-09-03,M,W,28,29
5313,2018-09-03,M,B,20,21
5314,2018-09-03,M,B,40,41
5315,2018-09-03,M,B,29,30
5316,2018-09-03,M,B,30,31
5317,2018-09-03,M,B,52,53
5318,2018-09-03,M,B,36,37
5319,2018-09-03,M,B,20,21
5320,2018-09-03,M,W,35,36
5321,2018-09-03,M,B,28,28
5322,2018-09-03,M,W,32,33
5323,2018-09-03,M,W,32,32
5324,2018-09-03,M,B,33,34
5325,2018-09-03,M,B,35,35
5326,2018-09-03,M,B,33,33
5327,2018-09-03,M,W,27,28
5328,2018-09-03,M,W,24,25
5329,2018-09-03,M,B,39,40
5330,2018-09-03,M,B,26,26
5331,2018-09-03,M,U,30,31
5332,2018-09-03,M,B,24,24
5333,2018-09-03,M,W,30,30
5334,2018-09-03,M,B,36,36
5335,2018-09-03,M,W,28,29
5336,2018-09-03,M,B,21,21
5337,2018-09-03,M,B,19,20
5338,2018-09-03,M,W,36,36
5339,2018-09-03,M,B,28,29
5340,2018-09-03,M,B,20,21
5341,2018-09-03,M,B,29,29
5342,2018-09-03,M,W,24,24
5343,2018-09-03,M,B,26,27
5344,2018-09-03,M,B,56,56
5345,2018-09-03,M,B,39,39
5346,2018-09-03,M,W,26,26
5347,2018-09-03,M,W,36,36
5348,2018-09-03,M,B,19,19
5349,2018-09-03,M,B,21,21
5350,2018-09-03,M,B,23,23
5351,2018-09-03,M,W,24,24
5352,2018-09-03,M,B,41,42
5353,2018-09-03,M,B,41,41
5354,2018-09-03,M,B,20,20
5355,2018-09-03,M,W,57,57
5356,2018-09-03,M,B,38,39
5357,2018-09-03,M,x,24,25
5358,2018-09-03,M,B,19,19
5359,2018-09-03,M,B,22,23
5360,2018-09-03,M,W,45,45
5361,2018-09-03,M,W,46,47
5362,2018-09-03,M,B,27,28
5363,2018-09-03,M,B,21,22
5364,2018-09-03,M,B,29,30
5365,2018-09-03,M,B,32,33
5366,2018-09-03,M,B,35,36
5367,2018-09-03,M,B,27,27
5368,2018-09-03,M,B,41,42
5369,2018-09-03,M,B,46,47
5370,2018-09-03,M,B,24,25
5371,2018-09-03,M,B,42,42
5372,2018-09-03,M,B,19,19
5373,2018-09-03,M,W,32,33
5374,2018-09-03,M,B,22,22
5375,2018-09-03,M,B,31,31
5376,2018-09-03,M,B,47,47
5377,2018-09-03,M,B,44,44
5378,2018-09-03,M,B,33,33
5379,2018-09-03,M,W,30,30
5380,2018-09-03,M,B,34,34
5381,2018-09-03,M,B,35,35
5382,2018-09-03,M,B,35,35
5383,2018-09-03,M,B,26,26
5384,2018-09-03,M,W,36,36
5385,2018-09-03,M,W,42,42
5386,2018-09-03,M,W,27,27
5387,2018-09-03,M,W,33,33
5388,2018-09-03,M,W,38,38
5389,2018-09-03,M,W,29,29
5390,2018-09-03,M,W,31,31
5391,2018-09-03,M,B,50,50
5392,2018-09-03,M,B,37,37
5393,2018-09-03,M,B,20,20
5394,2018-09-03,M,B,35,35
5395,2018-09-03,M,W,24,24
5396,2018-09-03,M,W,41,41
5397,2018-09-03,M,W,47,47
5398,2018-09-03,M,B,28,28
5399,2018-09-03,M,B,24,24
5400,2018-09-03,M,B,21,21
5401,2018-09-03,M,W,31,31
5402,2018-09-03,M,W,41,41
5403,2018-09-03,M,W,29,29
5404,2018-09-03,M,B,19,19
5405,2018-09-03,M,B,31,31
5406,2018-09-03,M,W,28,28
5407,2018-09-03,M,W,26,26
5408,2018-09-03,M,W,60,60
5409,2018-09-03,M,W,37,37
5410,2018-09-03,M,B,29,29
5411,2018-09-03,M,W,29,30
5412,2018-09-03,M,W,31,32
5413,2018-09-03,M,B,26,27
5414,2018-09-03,M,W,34,35
5415,2018-09-03,M,B,45,46
5416,2018-09-03,M,B,28,29
5417,2018-09-03,M,B,28,29
5418,2018-09-03,M,B,24,25
5419,2018-09-03,M,x,32,33
5420,2018-09-03,M,H,39,40
5421,2018-09-03,M,W,48,49
5422,2018-09-03,M,B,19,20
5423,2018-09-03,M,B,36,37
5424,2018-09-03,M,B,25,25
5425,2018-09-03,M,B,20,21
5426,2018-09-03,M,B,40,40
5427,2018-09-03,M,W,31,32
5428,2018-09-03,M,B,29,30
5429,2018-09-03,M,W,30,31
5430,2018-09-03,M,B,25,25
5431,2018-09-03,M,H,34,34
5432,2018-09-03,M,B,21,21
5433,2018-09-03,M,H,26,27
5434,2018-09-03,M,B,34,34
5435,2018-09-03,M,W,61,62
5436,2018-09-03,M,W,24,24
5437,2018-09-03,M,W,21,22
5438,2018-09-03,M,B,52,53
5439,2018-09-03,M,B,31,31
5440,2018-09-03,M,A,27,27
5441,2018-09-03,M,B,28,28
5442,2018-09-03,M,B,48,48
5443,2018-09-03,M,B,46,46
5444,2018-09-03,M,W,35,35
5445,2018-09-03,M,B,28,28
5446,2018-09-03,M,B,25,26
5447,2018-09-03,M,W,36,36
5448,2018-09-03,M,B,25,25
5449,2018-09-03,M,B,34,34
5450,2018-09-03,M,B,39,39
5451,2018-09-03,M,B,38,38
5452,2018-09-03,M,B,51,51
5453,2018-09-03,M,B,35,35
5454,2018-09-03,M,W,21,22
5455,2018-09-03,M,B,27,27
5456,2018-09-03,M,W,37,37
5457,2018-09-03,M,B,36,36
5458,2018-09-03,M,B,35,35
5459,2018-09-03,M,B,26,26
5460,2018-09-03,M,B,22,22
5461,2018-09-03,M,W,46,46
5462,2018-09-03,M,W,36,36
5463,2018-09-03,M,B,32,32
5464,2018-09-03,M,B,19,19
5465,2018-09-03,M,B,31,32
5466,2018-09-03,M,B,28,28
5467,2018-09-03,M,B,32,32
5468,2018-09-03,M,B,31,31
5469,2018-09-03,M,W,36,36
5470,2018-09-03,M,B,38,39
5471,2018-09-03,M,W,52,52
5472,2018-09-03,M,W,44,44
5473,2018-09-03,M,W,25,25
5474,2018-09-03,M,B,27,27
5475,2018-09-03,M,B,27,27
5476,2018-09-03,M,W,37,37
5477,2018-09-03,M,B,23,23
5478,2018-09-03,M,B,28,28
5479,2018-09-03,M,B,22,22
5480,2018-09-03,M,B,35,35
5481,2018-09-03,M,W,32,32
5482,2018-09-03,M,B,24,24
5483,2018-09-03,M,W,36,36
5484,2018-09-03,M,B,27,27
5485,2018-09-03,M,H,43,43
5486,2018-09-03,M,B,29,29
5487,2018-09-03,M,W,40,40
5488,2018-09-03,M,W,31,31
5489,2018-09-03,M,B,61,61
5490,2018-09-03,M,B,28,28
5491,2018-09-03,M,B,53,53
5492,2018-09-03,M,B,38,38
5493,2018-09-03,M,B,27,27
5494,2018-09-03,M,H,21,21
5495,2018-09-03,M,W,27,27
5496,2018-09-03,M,W,24,24
5497,2018-09-03,M,B,22,22
5498,2018-09-03,M,W,27,27
5499,2018-09-03,M,B,18,18
5500,2018-09-03,M,W,35,35
5501,2018-09-03,M,B,26,26
5502,2018-09-03,M,W,32,32
5503,2018-09-03,M,W,32,32
5504,2018-09-03,M,B,23,23
5505,2018-09-03,M,W,29,29
5506,2018-09-03,M,W,26,26
5507,2018-09-03,M,W,47,47
5508,2018-09-03,M,W,68,68
5509,2018-09-03,M,W,39,39
5510,2018-09-03,M,B,23,23
5511,2018-09-03,M,B,28,28
5512,2018-09-03,M,B,27,27
5513,2018-09-03,M,W,53,53
5514,2018-09-03,M,B,31,31
5515,2018-09-03,M,B,18,20
5516,2018-09-03,M,W,66,68
5517,2018-09-03,M,B,25,26
5518,2018-09-03,M,W,52,53
5519,2018-09-03,M,W,31,32
5520,2018-09-03,M,B,25,26
5521,2018-09-03,M,B,21,22
5522,2018-09-03,M,B,49,50
5523,2018-09-03,M,B,22,23
5524,2018-09-03,M,W,38,39
5525,2018-09-03,M,B,53,54
5526,2018-09-03,M,B,31,32
5527,2018-09-03,M,B,50,51
5528,2018-09-03,M,B,26,27
5529,2018-09-03,M,B,24,25
5530,2018-09-03,M,B,27,27
5531,2018-09-03,M,W,31,32
5532,2018-09-03,M,B,19,20
5533,2018-09-03,M,B,24,25
5534,2018-09-03,M,B,32,33
5535,2018-09-03,M,B,23,24
5536,2018-09-03,M,B,44,44
5537,2018-09-03,M,B,24,25
5538,2018-09-03,M,x,28,28
5539,2018-09-03,M,B,19,20
5540,2018-09-03,M,B,19,20
5541,2018-09-03,M,W,30,31
5542,2018-09-03,M,W,34,35
5543,2018-09-03,M,B,30,30
5544,2018-09-03,M,B,40,40
5545,2018-09-03,M,B,42,42
5546,2018-09-03,M,B,29,29
5547,2018-09-03,M,W,35,36
5548,2018-09-03,M,B,23,24
5549,2018-09-03,M,W,35,35
5550,2018-09-03,M,B,21,22
5551,2018-09-03,M,B,30,30
5552,2018-09-03,M,B,27,27
5553,2018-09-03,M,H,31,31
5554,2018-09-03,M,B,24,24
5555,2018-09-03,M,B,23,23
5556,2018-09-03,M,W,36,37
5557,2018-09-03,M,W,49,50
5558,2018-09-03,M,B,24,24
5559,2018-09-03,M,W,41,41
5560,2018-09-03,M,B,28,29
5561,2018-09-03,M,B,37,37
5562,2018-09-03,M,B,59,59
5563,2018-09-03,M,B,39,39
5564,2018-09-03,M,B,35,35
5565,2018-09-03,M,B,48,48
5566,2018-09-03,M,B,42,42
5567,2018-09-03,M,W,36,36
5568,2018-09-03,M,B,34,34
5569,2018-09-03,M,W,33,33
5570,2018-09-03,M,W,36,36
5571,2018-09-03,M,W,33,33
5572,2018-09-03,M,B,62,62
5573,2018-09-03,M,B,53,53
5574,2018-09-03,M,W,40,40
5575,2018-09-03,M,B,41,41
5576,2018-09-03,M,W,37,37
5577,2018-09-03,M,B,48,48
5578,2018-09-03,M,W,30,30
5579,2018-09-03,M,B,23,23
5580,2018-09-03,M,W,54,54
5581,2018-09-03,M,W,32,33
5582,2018-09-03,M,W,21,22
5583,2018-09-03,M,W,25,25
5584,2018-09-03,M,W,39,39
5585,2018-09-03,M,B,21,21
5586,2018-09-03,M,W,36,37
5587,2018-09-03,M,B,25,25
5588,2018-09-03,M,W,34,34
5589,2018-09-03,M,W,30,30
5590,2018-09-03,M,B,55,55
5591,2018-09-03,M,W,26,26
5592,2018-09-03,M,W,21,21
5593,2018-09-03,M,B,50,50
5594,2018-09-03,M,U,39,39
5595,2018-09-03,M,W,27,27
5596,2018-09-03,M,B,22,22
5597,2018-09-03,M,B,25,25
5598,2018-09-03,M,x,27,27
5599,2018-09-03,M,B,34,34
5600,2018-09-03,M,W,48,48
5601,2018-09-03,M,B,22,22
5602,2018-09-03,M,B,28,28
5603,2018-09-03,M,B,44,44
5604,2018-09-03,M,B,24,24
5605,2018-09-03,M,W,32,32
5606,2018-09-03,M,W,66,66
5607,2018-09-03,M,W,27,27
5608,2018-09-03,M,W,38,38
5609,2018-09-03,M,B,25,25
5610,2018-09-03,M,W,31,31
5611,2018-09-03,M,B,48,48
5612,2018-09-03,M,B,53,53
5613,2018-09-03,M,B,33,33
5614,2018-09-03,M,B,31,31
5615,2018-09-03,M,B,28,28
5616,2018-09-03,M,W,36,36
5617,2018-09-03,M,W,30,31
5618,2018-09-03,M,B,30,31
5619,2018-09-03,M,B,33,34
5620,2018-09-03,M,B,24,26
5621,2018-09-03,M,A,44,46
5622,2018-09-03,M,B,30,32
5623,2018-09-03,M,W,47,49
5624,2018-09-03,M,B,28,29
5625,2018-09-03,M,B,41,42
5626,2018-09-03,M,B,28,29
5627,2018-09-03,M,B,31,32
5628,2018-09-03,M,W,32,33
5629,2018-09-03,M,B,22,23
5630,2018-09-03,M,B,38,39
5631,2018-09-03,M,B,22,23
5632,2018-09-03,M,W,50,51
5633,2018-09-03,M,B,28,29
5634,2018-09-03,M,B,40,41
5635,2018-09-03,M,B,24,25
5636,2018-09-03,M,B,40,40
5637,2018-09-03,M,B,35,36
5638,2018-09-03,M,B,28,29
5639,2018-09-03,M,B,24,25
5640,2018-09-03,M,B,22,22
5641,2018-09-03,M,B,30,31
5642,2018-09-03,M,B,28,29
5643,2018-09-03,M,B,26,27
5644,2018-09-03,M,B,29,29
5645,2018-09-03,M,B,59,59
5646,2018-09-03,M,B,20,20
5647,2018-09-03,M,B,21,22
5648,2018-09-03,M,B,24,24
5649,2018-09-03,M,B,26,26
5650,2018-09-03,M,B,42,42
5651,2018-09-03,M,B,25,25
5652,2018-09-03,M,B,30,31
5653,2018-09-03,M,B,49,50
5654,2018-09-03,M,B,27,27
5655,2018-09-03,M,B,28,28
5656,2018-09-03,M,B,24,25
5657,2018-09-03,M,B,44,45
5658,2018-09-03,M,B,38,38
5659,2018-09-03,M,W,30,30
5660,2018-09-03,M,W,25,25
5661,2018-09-03,M,B,25,26
5662,2018-09-03,M,B,31,31
